id,srcLatitude,srcLongitude,destLatitude,destLongitude,distance,parent
11122,48.35,11.79,46.79,23.69,910.6654304,0
11123,12.05,24.96,15.59,32.55,910.5160206,0
11124,49.21,-2.2,52.46,9.69,910.389527,0
11125,41.98,-87.9,42.16,-76.89,910.2720396,0
11126,58.88,5.64,51.48,-0.46,910.2569847,0
11127,-33.96,18.6,-29.09,26.3,909.8623871,0
11128,29.54,52.59,37.33,49.61,909.839791,0
11129,40.52,22.97,41.8,12.25,909.6810197,0
11130,44.52,129.57,38.97,121.54,909.6773979,0
11131,52.38,13.52,51.89,0.24,909.673777,0
11132,48.73,2.36,41.92,8.8,909.6184827,0
11133,27.91,120.85,23.39,113.3,909.6085302,0
11134,31.81,-106.38,39.86,-104.67,909.5539329,0
11135,38.47,43.33,40.13,33,909.408501,0
11136,51.02,71.47,42.85,71.3,909.2511589,0
11137,-33.98,25.62,-26.14,28.25,909.2099336,0
11138,31.94,-102.2,39.86,-104.67,909.1266644,0
11139,33.07,-16.35,38.78,-9.14,909.0649797,0
11140,-1.32,36.93,4.87,31.6,908.8088104,0
11141,-23.43,-46.47,-20.47,-54.67,908.7967932,0
11142,48.36,35.1,41.61,41.6,908.7076643,0
11143,41.07,-73.71,35.21,-80.94,908.635503,0
11144,34.79,135.44,41.77,140.82,908.6342683,0
11145,32.15,112.29,31.14,121.81,908.4667314,0
11146,51.84,-8.49,52.31,4.76,908.4425284,0
11147,47.45,-122.31,39.5,-119.77,908.3229369,0
11148,33.68,-78.93,40.78,-73.87,908.1850026,0
11149,35.05,118.41,28.19,113.22,908.1089219,0
11150,53.81,10.72,45.67,9.7,907.9749135,0
11151,49.45,2.11,41.3,2.08,907.9188006,0
11152,51.84,-8.49,50.9,4.48,907.7968194,0
11153,37.47,126.45,45.62,126.25,907.7299272,0
11154,31.14,121.81,36.52,114.43,907.5417375,0
11155,30.78,114.21,22.64,113.81,907.3437322,0
11156,50.9,4.48,57.66,12.28,907.2017924,0
11157,21.68,39.16,29.79,40.1,907.0960339,0
11158,43.63,1.36,35.62,-0.62,907.0881426,0
11159,38.87,1.37,46.24,6.11,907.0723842,0
11160,43.56,122.2,40.85,111.82,906.9979868,0
11161,34.45,108.75,34.63,98.87,906.5377563,0
11162,37.25,-93.39,33.64,-84.43,906.4454734,0
11163,41.79,-87.75,34.9,-82.22,906.3840198,0
11164,40.98,28.81,37.73,38.47,906.0731495,0
11165,39.55,2.73,46.91,7.5,905.9453899,0
11166,45.2,7.65,37.91,12.49,905.8913378,0
11167,29.73,118.26,22.64,113.81,905.8451134,0
11168,32.56,119.72,24.54,118.13,905.7588523,0
11169,36.27,120.37,43.54,125.12,905.4596503,0
11170,40.97,-98.31,32.9,-97.04,905.3631534,0
11171,18.04,-63.11,12.19,-68.96,905.2554704,0
11172,52.56,13.29,44.54,11.29,905.1665989,0
11173,48.54,7.63,43.47,-1.52,905.0662181,0
11174,38.18,13.09,45.63,8.73,905.0179956,0
11175,29.98,-95.34,33.56,-86.75,904.9946073,0
11176,41.41,-81.85,42.36,-71.01,904.9012594,0
11177,32.1,80.05,39.54,76.02,904.8060356,0
11178,32.31,-90.08,35.21,-80.94,904.7595047,0
11179,67.49,63.99,61.65,50.85,904.4332291,0
11180,30.92,29.7,32.1,20.27,904.1679259,0
11181,40.08,116.58,37.47,126.45,904.1455645,0
11182,38.85,-77.04,36.12,-86.68,903.97124,0
11183,45.81,21.34,45.67,9.7,903.9180657,0
11184,28.87,115.9,29.72,106.64,903.7577029,0
11185,54.63,25.29,50.1,14.26,903.4832491,0
11186,36.28,-94.31,39.05,-84.67,903.4280897,0
11187,5.61,-0.17,9.01,7.26,903.4021776,0
11188,31.81,-106.38,32.85,-96.85,903.4010476,0
11189,45.2,7.65,38.18,13.09,903.2719567,0
11190,37.33,49.61,36.23,59.64,903.0522208,0
11191,24.55,39.71,16.9,42.59,902.9550093,0
11192,36.27,120.37,40.85,111.82,902.4093473,0
11193,26.35,111.61,24.99,102.74,902.3649585,0
11194,43.68,10.39,49.45,2.11,902.2288839,0
11195,48.35,11.79,49.81,23.96,902.0594662,0
11196,41,39.79,36.9,30.8,901.9246844,0
11197,32.75,51.86,25.25,55.36,901.5252901,0
11198,22.81,5.45,30.57,2.86,901.2982246,0
11199,52.83,-1.33,44.83,0.52,901.2675591,0
11200,23.39,113.3,27.25,105.43,901.1168084,0
11201,41.67,-1.04,49.45,2.11,901.0158363,0
11202,45.63,8.73,51.15,-0.19,900.9773763,0
11203,50.46,4.45,43.47,-1.52,900.8842775,0
11204,14.51,121.02,22.58,120.35,900.7934919,0
11205,35.04,-89.98,30.19,-97.67,900.747003,0
11206,52.17,20.97,50.03,8.54,900.6410623,0
11207,26.64,37.91,24.96,46.7,900.5435061,0
11208,46.22,14.46,50.9,4.48,900.5000022,0
11209,41.25,-8.68,41.3,2.08,900.1948405,0
11210,34.45,108.75,26.54,106.8,899.8949259,0
11211,53.31,-113.58,47.45,-122.31,899.7455153,0
11212,38.48,106.01,30.58,103.95,899.7443524,0
11213,19.44,-99.07,19.82,-90.5,899.6295918,0
11214,45.73,5.09,52.45,-1.75,899.562475,0
11215,40.79,-111.98,34.06,-117.6,899.2187667,0
11216,43.58,3.96,51.15,-0.19,899.0556156,0
11217,39.55,2.73,44.54,11.29,899.0319565,0
11218,55.87,-4.43,51.29,6.77,898.9333644,0
11219,43.22,2.31,50.78,-1.84,898.8719323,0
11220,18.57,-68.36,10.6,-66.99,898.6709507,0
11221,-20.47,-54.67,-23.63,-46.66,898.666393,0
11222,55.87,-4.43,49.01,2.55,898.5350947,0
11223,55.95,-3.37,50.87,7.14,898.4179463,0
11224,50.08,19.78,45.67,9.7,898.2105578,0
11225,49.01,2.55,42.55,9.48,898.1706342,0
11226,36.86,117.22,28.87,115.9,898.002752,0
11227,41.9,2.76,47.99,10.24,897.9547697,0
11228,43.63,1.36,50.03,8.54,897.7577231,0
11229,25.78,-100.11,31.64,-106.43,897.7390596,0
11230,55.32,-160.52,61.17,-150,897.6314688,0
11231,18.43,-69.67,16.27,-61.53,897.4176078,0
11232,67.27,14.37,60.29,5.22,897.3756396,0
11233,25.79,-80.29,20.52,-86.93,897.3288928,0
11234,53.35,-2.27,60.29,5.22,897.199698,0
11235,37.57,139.06,33.59,130.45,897.1344411,0
11236,43.54,16.3,37.94,23.94,897.0864748,0
11237,43.81,11.21,51.29,6.77,896.7762646,0
11238,45.67,9.7,46.18,21.26,896.6948416,0
11239,53.63,9.99,51.38,-2.72,896.6585878,0
11240,41.98,-87.9,46.92,-96.82,896.6416099,0
11241,43.56,-6.03,49.01,2.55,896.6157412,0
11242,-20.5,148.55,-27.38,153.12,896.445116,0
11243,45.51,12.35,43.63,1.36,896.0814676,0
11244,53.63,9.99,55.95,-3.37,895.6274022,0
11245,32.54,-116.97,27.39,-109.83,895.527452,0
11246,-3.42,23.45,-4.39,15.44,895.4555977,0
11247,60.32,24.96,55.62,12.66,895.4071358,0
11248,55.34,52.06,55.41,37.91,895.3903815,0
11249,50.1,14.26,43.66,7.22,895.226217,0
11250,45.63,8.73,53.63,9.99,894.9998344,0
11251,42.23,-8.63,41.3,2.08,894.8990944,0
11252,41.41,-81.85,33.64,-84.43,894.7871677,0
11253,13.41,103.81,21.22,105.81,894.7680633,0
11254,31.43,104.74,28.19,113.22,894.7009636,0
11255,34.64,-86.78,42.21,-83.35,894.3670446,0
11256,37.91,12.49,45.67,9.7,894.3210174,0
11257,48.35,11.79,41.14,16.76,894.1571012,0
11258,45.65,12.19,46.79,23.69,894.1395836,0
11259,36.39,136.41,37.47,126.45,893.8819038,0
11260,44.11,15.35,49.95,7.26,893.6996854,0
11261,-28.16,153.5,-35.31,149.2,893.5374264,0
11262,31.14,121.81,28.19,113.22,893.0972432,0
11263,27.44,-99.57,19.44,-99.07,892.6993897,0
11264,-27.38,153.12,-23.57,145.31,892.5265952,0
11265,35.81,-83.99,39.87,-75.24,892.345754,0
11266,43.44,5.21,51.45,5.37,892.1054665,0
11267,22.3,-97.87,29.98,-95.34,892.0785229,0
11268,34.79,135.44,28.43,129.71,891.5537575,0
11269,40.9,29.31,38.61,39.29,891.5206481,0
11270,36.24,43.96,31.72,35.99,890.8888105,0
11271,39.78,116.39,35.8,107.6,890.8573015,0
11272,45.4,10.89,52.31,4.76,890.6468975,0
11273,41.98,-87.9,34.73,-92.22,890.5830428,0
11274,38.75,-90.37,40.49,-80.23,890.5657744,0
11275,53.88,28.03,59.65,17.92,890.5158578,0
11276,24.21,109.39,30.58,103.95,890.0859769,0
11277,45.51,12.35,50.56,3.09,890.0263408,0
11278,50.08,19.78,44.54,11.29,889.8276533,0
11279,61.34,73.4,55.01,82.65,889.5612336,0
11280,-20.36,148.95,-27.38,153.12,889.5400567,0
11281,25.33,55.52,24.96,46.7,889.4818734,0
11282,43.3,-8.38,41.3,2.08,889.2934843,0
11283,56.18,92.48,52.27,104.39,889.2895733,0
11284,39.55,2.73,45.67,9.7,889.1767786,0
11285,60.29,5.22,52.31,4.76,889.1480793,0
11286,40.89,14.29,46.24,6.11,889.0379721,0
11287,14.51,121.02,7.17,124.21,888.6058784,0
11288,52.38,13.52,48.73,2.36,888.1933971,0
11289,35.81,-83.99,27.91,-82.69,887.9932204,0
11290,26.92,-81.99,34.9,-82.22,887.9781083,0
11291,29.83,121.46,34.52,113.84,887.9055076,0
11292,36.23,59.64,34.57,69.21,887.8672319,0
11293,41.38,123.29,35.42,116.53,887.851184,0
11294,18.74,105.67,10.82,106.65,887.6611972,0
11295,31.78,117.3,38.97,121.54,887.5391735,0
11296,33.68,-78.93,40.69,-74.17,887.3335443,0
11297,39.87,-75.24,32.9,-80.04,887.3193838,0
11298,51.89,0.24,59.35,5.21,887.2545041,0
11299,37.62,-122.37,45.59,-122.6,887.2266785,0
11300,10.6,-61.34,5.45,-55.19,887.0894011,0
11301,32.66,13.16,25.15,10.14,886.8699714,0
11302,32.45,-93.83,33.64,-84.43,886.7991435,0
11303,51.45,5.37,44.54,11.29,886.7987868,0
11304,38.75,-90.37,32.9,-97.04,886.7799412,0
11305,29.99,-90.26,28.43,-81.31,886.659727,0
11306,24.54,118.13,24.21,109.39,886.5415688,0
11307,31.81,-106.38,32.9,-97.04,886.5341204,0
11308,52.27,104.39,53.74,91.39,886.4244121,0
11309,49.45,2.11,44.54,11.29,886.0682266,0
11310,34.45,108.75,35.05,118.41,886.0555045,0
11311,35.62,-106.09,32.9,-97.04,886.0543175,0
11312,26.07,-80.15,21.04,-86.88,885.9373206,0
11313,48.69,9.22,43.82,18.33,885.9014895,0
11314,21.21,110.36,24.99,102.74,885.7201146,0
11315,22.15,113.59,16.04,108.2,885.1219112,0
11316,38.18,13.09,43.44,5.21,884.99042,0
11317,45.83,13.47,37.91,12.49,884.8310523,0
11318,42.9,-8.42,41.3,2.08,884.8241648,0
11319,56.74,60.8,61.34,73.4,884.7749329,0
11320,-6.9,107.58,-3.44,114.76,884.6951514,0
11321,46.18,-1.2,53.42,-6.27,884.6905433,0
11322,57.66,12.28,50.03,8.54,884.6585249,0
11323,43.63,1.36,51.48,-0.46,884.2273714,0
11324,52.38,13.52,51.57,0.7,884.2040069,0
11325,43.58,3.96,51.29,6.77,884.0663405,0
11326,66.88,-162.6,61.17,-150,884.0403433,0
11327,45.45,9.28,40.66,17.95,883.9224221,0
11328,51.11,-114.02,45.59,-122.6,883.6276317,0
11329,27.4,-82.55,35.21,-80.94,883.5937102,0
11330,40.78,-73.87,39.9,-84.22,883.250231,0
11331,1.35,103.99,-6.13,106.66,883.1220438,0
11332,40.92,-81.44,42.36,-71.01,883.0723527,0
11333,24.54,118.13,32.07,120.98,883.0035743,0
11334,48.73,2.36,42.55,9.48,882.8590437,0
11335,50.4,30.45,47.44,19.26,882.8470553,0
11336,8.62,-71.67,10.91,-63.97,882.7215491,0
11337,32.56,119.72,40.08,116.58,882.6398904,0
11338,35.55,139.78,33.59,130.45,882.6256072,0
11339,23.39,113.3,30.58,117.05,882.4958203,0
11340,52.38,13.52,60.19,11.1,882.4736553,0
11341,33.94,-118.41,29.1,-111.05,882.4517012,0
11342,47.62,-52.75,44.88,-63.51,882.3149085,0
11343,42.21,-83.35,41.94,-72.68,882.1366708,0
11344,47.44,19.26,47.59,7.53,881.8362518,0
11345,52.56,13.29,48.73,2.36,881.6650325,0
11346,38.85,-77.04,33.64,-84.43,881.5338095,0
11347,48.69,9.22,52.45,-1.75,881.5098505,0
11348,45.2,7.65,51.15,-0.19,881.4067914,0
11349,43.81,11.21,49.01,2.55,881.2520103,0
11350,41,39.79,40.9,29.31,881.2324955,0
11351,40.52,22.97,41.8,12.59,881.1528851,0
11352,35.21,-80.94,42.94,-78.73,880.9289918,0
11353,53.33,-2.85,45.86,1.18,880.8590779,0
11354,49.63,6.21,41.92,8.8,880.6292559,0
11355,14.79,-92.37,19.44,-99.07,880.4434413,0
11356,38.18,13.09,45.67,9.7,880.3990929,0
11357,40.79,-111.98,47.62,-117.53,880.1652558,0
11358,56.92,23.97,55.41,37.91,880.0997341,0
11359,49.71,-124.89,53.31,-113.58,879.8659818,0
11360,38.75,-90.37,32.85,-96.85,879.7074144,0
11361,55.97,37.41,48.07,37.74,879.4442284,0
11362,26.68,-80.1,33.64,-84.43,879.1003023,0
11363,24.14,38.06,24.96,46.7,878.9369899,0
11364,29.23,47.97,24.55,55.1,878.8879204,0
11365,31.99,44.4,26.27,50.63,878.780945,0
11366,44.88,-93.22,37.65,-97.43,878.6668522,0
11367,18.44,-66,10.6,-66.99,878.6624538,0
11368,41.5,9.1,44.83,-0.72,878.6468213,0
11369,-20.47,-54.67,-15.87,-47.92,878.624624,0
11370,13.95,109.04,21.22,105.81,878.5532375,0
11371,50.47,19.08,45.67,9.7,878.5177742,0
11372,37.75,112.63,31.74,118.86,878.4874373,0
11373,-15.65,-56.12,-15.87,-47.92,878.4867814,0
11374,27.15,-13.22,33.37,-7.59,878.3541158,0
11375,44.88,-93.22,48.18,-103.64,878.3265493,0
11376,43.68,10.39,50.46,4.45,878.2917581,0
11377,43.66,7.22,51.45,5.37,878.1836305,0
11378,63.46,10.92,55.62,12.66,878.0097079,0
11379,48.11,16.57,43.66,7.22,877.9965076,0
11380,-23.43,-46.47,-25.46,-54.84,877.9033441,0
11381,41.8,12.59,41.3,2.08,877.8751723,0
11382,48.11,16.57,55.62,12.66,877.8484771,0
11383,33.39,120.13,28.19,113.22,877.7781593,0
11384,46.22,14.46,50.46,4.45,877.5791785,0
11385,40.9,29.31,39.71,39.53,877.4040832,0
11386,41.79,-87.75,34.73,-92.22,877.2778139,0
11387,24.55,39.71,31.72,35.99,877.1620758,0
11388,55.97,37.41,60.32,24.96,876.9823485,0
11389,52.38,13.52,58.88,5.64,876.6113231,0
11390,13.44,-89.06,21.04,-86.88,876.5370258,0
11391,40.78,-73.87,35.21,-80.94,876.3968814,0
11392,23.4,116.68,22.61,108.17,876.3681743,0
11393,45.59,-122.6,37.72,-122.22,876.2070452,0
11394,59.41,24.83,67.25,23.07,876.1796328,0
11395,-29.99,-51.17,-34.82,-58.54,876.1571535,0
11396,56.38,85.21,61.34,73.4,875.8984489,0
11397,32.84,130.86,35.55,139.78,875.465082,0
11398,-23.01,-47.13,-29.99,-51.17,875.4624905,0
11399,50.1,14.26,48.73,2.36,875.3974826,0
11400,24.91,67.16,19.09,72.87,875.3205623,0
11401,-3.32,29.32,-1.32,36.93,875.1114596,0
11402,4.01,9.72,10.45,14.26,875.0223397,0
11403,37.65,-97.43,29.98,-95.34,874.822836,0
11404,51.6,6.14,44.54,11.29,874.7630539,0
11405,33.78,119.15,25.94,119.66,874.2470125,0
11406,47.46,8.55,50.08,19.78,874.1326947,0
11407,24.96,46.7,25.25,55.36,874.0251352,0
11408,35.86,14.48,37.94,23.94,873.9037565,0
11409,38.54,68.83,43.35,77.04,873.8147253,0
11410,40.98,28.81,36.95,37.48,873.7831553,0
11411,23.18,80.05,19.09,72.87,873.7313205,0
11412,4.19,73.53,6.28,81.12,873.4216173,0
11413,18.5,-77.91,26.07,-80.15,873.414427,0
11414,17.45,78.47,23.08,72.63,873.3587865,0
11415,48.73,2.36,43.81,11.21,873.2944157,0
11416,-23.63,-46.66,-15.87,-47.92,873.2821886,0
11417,29.3,90.91,27.79,99.68,873.2213254,0
11418,31.88,131.45,35.55,139.78,873.0942057,0
11419,47.26,39.82,40.15,44.4,872.9836343,0
11420,15.48,44.22,21.68,39.16,872.9487358,0
11421,45.74,16.07,50.87,7.14,872.9053128,0
11422,49.01,2.55,55.74,9.15,872.9034187,0
11423,30.78,114.21,24.21,109.39,872.8881551,0
11424,47.71,67.73,43.35,77.04,872.8375463,0
11425,50.9,4.48,44.54,11.29,872.7504184,0
11426,47.45,-122.31,45.78,-111.16,872.5951659,0
11427,38.94,-77.46,36.12,-86.68,872.454127,0
11428,-18.8,47.48,-20.89,55.51,872.4438666,0
11429,40.79,-111.98,33.83,-116.51,872.1412961,0
11430,36.85,10.23,31.06,16.6,872.1049198,0
11431,40.64,-73.78,35.21,-80.94,871.983799,0
11432,45.51,12.35,38.07,15.65,871.5554756,0
11433,45.67,9.7,40.66,17.95,871.5476298,0
11434,36.2,-95.89,39.86,-104.67,871.5139145,0
11435,29.54,52.59,23.59,58.28,871.412285,0
11436,41.9,2.76,48.78,8.08,871.4050634,0
11437,50.08,19.78,51.52,7.61,871.3697204,0
11438,31.2,121.34,36.52,114.43,871.1472428,0
11439,43.68,-79.63,35.88,-78.79,871.084659,0
11440,24.4,98.53,30.58,103.95,870.9943684,0
11441,31.14,121.81,38.97,121.54,870.9596354,0
11442,49.01,2.55,54.66,-6.22,870.8156023,0
11443,51.02,71.47,55.01,82.65,870.75945,0
11444,36.53,102.04,29.72,106.64,870.6186917,0
11445,21.68,39.16,14.75,42.98,870.2979241,0
11446,55.95,-3.37,49.01,2.55,870.2829537,0
11447,40.49,-3.57,33.37,-7.59,870.176223,0
11448,55.59,37.26,47.87,35.32,870.1457812,0
11449,27.22,56.38,31.34,48.76,870.0053616,0
11450,52.38,13.52,46.24,6.11,869.9554468,0
11451,39.55,2.73,41.8,12.59,869.6771367,0
11452,50.47,19.08,51.29,6.77,869.5798692,0
11453,22.64,113.81,28.97,118.9,869.3710095,0
11454,25.08,121.23,28.19,113.22,869.2314474,0
11455,42.53,8.79,49.01,2.55,869.1830308,0
11456,51.1,16.89,50.9,4.48,869.065992,0
11457,38.18,13.09,45.45,9.28,868.7464719,0
11458,64.51,-165.45,61.17,-150,868.5803955,0
11459,53.63,9.99,46.24,6.11,868.451896,0
11460,36.08,-115.15,43.51,-112.07,868.4135471,0
11461,45.65,12.19,49.45,2.11,867.8652276,0
11462,42.74,2.87,50.46,4.45,867.5890189,0
11463,35.62,-0.62,27.84,-0.19,867.5886232,0
11464,30.69,-88.24,32.9,-97.04,867.5275155,0
11465,48.69,9.22,40.9,9.52,867.4769247,0
11466,31.2,121.34,25.83,114.91,867.3574217,0
11467,39.3,-94.71,39.05,-84.67,867.3512742,0
11468,31.2,121.34,37.56,126.79,867.3005041,0
11469,36.74,-6.06,41.3,2.08,867.2367499,0
11470,23.39,113.3,25.09,104.96,867.226529,0
11471,-29.99,-51.17,-23.43,-46.47,867.1878717,0
11472,45.2,7.65,41.14,16.76,866.8936374,0
11473,63.46,10.92,59.41,24.83,866.5421634,0
11474,41.25,-8.68,47.15,-1.61,866.2289865,0
11475,26.2,127.65,33.59,130.45,865.9102162,0
11476,15.38,73.83,23.08,72.63,865.7943657,0
11477,-23.43,-46.47,-22.22,-54.81,865.7561467,0
11478,41.98,-87.9,35.44,-82.54,864.4312153,0
11479,30.67,111.44,30.23,120.43,864.3556133,0
11480,55.59,37.26,53.5,50.15,864.2320676,0
11481,46.24,6.11,51.38,-2.72,864.1273662,0
11482,30.78,114.21,26.54,106.8,864.0890722,0
11483,47.46,8.55,40.89,14.29,863.8586836,0
11484,29.72,106.64,34.52,113.84,863.7518458,0
11485,36.48,-82.41,28.78,-81.24,863.7322554,0
11486,50.56,3.09,43.47,-1.52,863.6508726,0
11487,25.33,55.52,29.23,47.97,863.6118029,0
11488,55.97,37.41,53.5,50.15,863.584626,0
11489,48.65,-123.43,53.31,-113.58,863.476758,0
11490,42.21,-83.35,44.47,-73.15,863.2008676,0
11491,56.92,23.97,50.35,30.89,863.1270173,0
11492,32.98,112.62,30.58,103.95,862.6398092,0
11493,-33.04,27.83,-33.96,18.6,862.4031384,0
11494,35.88,-78.79,28.43,-81.31,862.3722175,0
11495,55.97,37.41,48.36,35.1,862.1995591,0
11496,-8.75,115.17,-6.9,107.58,861.891326,0
11497,45.65,12.19,37.91,12.49,861.4724205,0
11498,45.65,12.19,41.96,21.62,861.3487091,0
11499,34.43,135.24,37.47,126.45,861.3335704,0
11500,59.38,10.79,52.42,16.83,861.3279363,0
11501,29.73,118.26,23.39,113.3,861.1786777,0
11502,26.54,106.8,22.31,113.91,861.0330844,0
11503,-9.44,147.22,-2.58,150.81,861.0226634,0
11504,43.4,132.15,50.43,127.41,860.9695862,0
11505,63.11,7.82,57.2,-2.2,860.8117577,0
11506,0.46,9.41,-4.39,15.44,860.7851351,0
11507,54.89,20.59,50.35,30.89,860.6660561,0
11508,36.85,10.23,41.3,2.08,860.6569672,0
11509,38.94,-77.46,33.64,-84.43,860.4054092,0
11510,52.56,13.29,60.19,11.1,860.3231112,0
11511,43.44,5.21,35.75,6.31,860.3100528,0
11512,-12.61,-69.23,-12.02,-77.11,860.0077127,0
11513,36.85,10.23,44.54,11.29,859.9538888,0
11514,35.02,110.99,36.27,120.37,859.9218118,0
11515,40.56,43.12,40.13,33,859.910317,0
11516,31.74,118.86,29.1,110.44,859.804666,0
11517,45.65,12.19,53.05,8.79,859.8029341,0
11518,49.01,2.55,41.3,2.08,859.5548964,0
11519,40.48,-88.92,33.64,-84.43,859.3936056,0
11520,39.81,36.9,38.29,27.16,859.3443362,0
11521,54.38,18.47,50.87,7.14,859.3027547,0
11522,44.83,-0.72,42.55,9.48,859.1252589,0
11523,48.78,44.35,55.41,37.91,858.9745381,0
11524,23.4,116.68,29.83,121.46,858.9505145,0
11525,24.96,46.7,30.91,41.14,858.726017,0
11526,46.11,-64.68,45.32,-75.67,858.7124865,0
11527,55.62,12.66,62.56,6.11,858.6140598,0
11528,40.13,33,39.65,43.03,858.4100101,0
11529,24.26,120.62,28.19,113.22,858.3967945,0
11530,47.46,8.55,41.3,2.08,858.0452744,0
11531,43.54,16.3,46.24,6.11,857.8812961,0
11532,39.49,-0.48,47.15,-1.61,857.8763057,0
11533,42.21,-83.35,41.53,-93.66,857.8682372,0
11534,59.19,10.26,52.42,16.83,857.8540264,0
11535,25.59,85.09,28.57,77.1,857.8246095,0
11536,41.26,-80.68,33.68,-78.93,857.8226931,0
11537,40.69,-74.17,39.9,-84.22,857.8022504,0
11538,52.92,122.43,45.62,126.25,857.7575423,0
11539,31.99,44.4,33.82,35.49,857.6909418,0
11540,30.78,114.21,23.4,116.68,857.624569,0
11541,36.86,117.22,43.56,122.2,857.6229773,0
11542,35.88,-78.79,41.94,-72.68,857.127627,0
11543,69.36,-81.82,63.76,-68.56,857.1066968,0
11544,31.14,121.81,33.59,130.45,857.0777882,0
11545,-29.92,-71.2,-22.5,-68.9,856.8745308,0
11546,39.3,-94.71,39.86,-104.67,856.7349403,0
11547,24.96,46.7,18.24,42.66,856.7030923,0
11548,40.79,-111.98,48.31,-114.26,856.4928764,0
11549,41.5,9.1,45.73,0.22,856.2985665,0
11550,30.84,108.41,24.99,102.74,856.2727118,0
11551,9.99,-84.21,14.58,-90.53,856.2172195,0
11552,25.79,-80.29,21.04,-86.88,856.0729717,0
11553,9.5,138.08,13.48,144.8,856.0653243,0
11554,9.07,-79.38,10.56,-71.73,855.7549774,0
11555,40.85,111.82,38.97,121.54,855.606928,0
11556,15.48,44.22,16.19,52.18,855.5504845,0
11557,39.55,2.73,43.56,-6.03,855.4954051,0
11558,40.28,-74.81,39.05,-84.67,855.4029749,0
11559,57.19,65.32,63.11,75.16,855.2479801,0
11560,-23.43,-46.47,-15.87,-47.92,855.1350991,0
11561,38.7,-121.59,40.79,-111.98,855.131631,0
11562,29.23,47.97,25.25,55.36,855.130501,0
11563,25.07,121.55,31.78,117.3,855.1006059,0
11564,33.68,-78.93,26.07,-80.15,854.8848415,0
11565,21.09,79.05,28.57,77.1,854.7563176,0
11566,19.09,72.87,12.95,77.67,854.7102265,0
11567,52.17,20.97,59.65,17.92,854.6537618,0
11568,57.51,114.13,52.27,104.39,854.5577518,0
11569,40.89,14.29,48.35,11.79,854.5243795,0
11570,-6.13,106.66,1.12,104.12,854.4620216,0
11571,37.33,-79.98,41.98,-87.9,854.4212857,0
11572,52.38,13.52,59.65,17.92,854.3504002,0
11573,-8.75,115.17,-1.27,116.89,854.2571598,0
11574,50.1,14.26,49.01,2.55,854.2467446,0
11575,40.9,29.31,44.82,20.31,854.2039356,0
11576,4.01,9.72,6.36,2.38,854.1381539,0
11577,30.47,-87.19,25.79,-80.29,854.1139436,0
11578,40.89,14.29,47.99,10.24,853.5969528,0
11579,48.78,8.08,41.8,12.59,853.5326232,0
11580,23.16,-106.27,19.44,-99.07,853.4870368,0
11581,46.59,0.31,41.92,8.8,853.4264498,0
11582,31.2,121.34,28.19,113.22,853.2624724,0
11583,27.48,95.02,22.65,88.45,853.0314413,0
11584,52.17,20.97,57.77,11.87,853.0202876,0
11585,62.46,-114.44,69.11,-105.14,852.951628,0
11586,24.96,46.7,21.68,39.16,852.8866412,0
11587,-2.44,32.93,-6.88,39.2,852.8070148,0
11588,45.47,-73.74,42.21,-83.35,852.7138036,0
11589,36.89,-76.2,42.21,-83.35,852.7061165,0
11590,44.57,26.1,41.14,16.76,852.703346,0
11591,-51.82,-58.45,-53,-70.85,852.6923138,0
11592,52.56,13.29,49.01,2.55,852.6176554,0
11593,50.04,82.49,43.35,77.04,852.588695,0
11594,42.73,143.22,35.55,139.78,852.5697087,0
11595,52.7,-8.92,49.45,2.11,852.39637,0
11596,40.92,-81.44,33.64,-84.43,852.2646672,0
11597,48.73,2.36,42.53,8.79,852.1628646,0
11598,-22.02,35.31,-26.14,28.25,852.1253881,0
11599,6.92,122.06,14.51,121.02,851.9735586,0
11600,36.23,59.64,38.54,68.83,851.7625294,0
11601,22.58,120.35,30.23,120.43,851.7547294,0
11602,40.69,-74.17,35.21,-80.94,851.6734196,0
11603,24.43,54.65,29.23,47.97,851.5553039,0
11604,24.96,46.7,17.61,44.42,851.1271652,0
11605,39.12,117.35,32.07,120.98,851.029541,0
11606,-5.21,-80.62,-12.02,-77.11,850.9145608,0
11607,62.74,7.26,55.62,12.66,850.7835445,0
11608,17.04,54.09,23.59,58.28,850.7426571,0
11609,24.96,46.7,24.55,55.1,850.6970501,0
11610,10.6,-61.34,12.19,-68.96,850.3827017,0
11611,34.45,108.75,31.78,117.3,850.3228911,0
11612,42.88,-85.52,39.18,-76.67,850.2583243,0
11613,-29.99,-51.17,-34.56,-58.42,850.2260265,0
11614,43.66,7.22,49.17,-0.45,850.2222154,0
11615,27.98,34.39,21.68,39.16,850.1076417,0
11616,43.66,7.22,51.29,6.77,850.0069226,0
11617,24.26,120.62,31.74,118.86,849.9861017,0
11618,48.07,-1.73,43.66,7.22,849.9649721,0
11619,31.81,-106.38,30.19,-97.67,849.9504111,0
11620,55.95,-3.37,53.05,8.79,849.8864297,0
11621,44.88,-93.22,42.21,-83.35,849.8316461,0
11622,47.99,10.24,44.82,20.31,849.6950542,0
11623,30.48,-86.53,29.98,-95.34,849.6218117,0
11624,32.9,115.82,38.97,121.54,849.5437383,0
11625,10.91,-63.97,10.56,-71.73,849.5248107,0
11626,-12.91,-38.33,-5.91,-35.25,849.437625,0
